"","Financial.Year","Geocode","Force.Name","Region","Sex","Ethnic.Group..self.defined.","Age.group","Reason.for.arrest..offence.group.","Arrests"
"128","2019/20","E23000037","Gloucestershire","South West","Male","2019/20 onwards - Asian or Asian British","21 years and over","2015/16 onwards - Sexual offences"," 9 "
"129","2019/20","E23000037","Gloucestershire","South West","Male","2019/20 onwards - Asian or Asian British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"130","2019/20","E23000037","Gloucestershire","South West","Male","2019/20 onwards - Asian or Asian British","Unknown","2015/16 onwards - Sexual offences"," - "
"131","2019/20","E23000005","Greater Manchester","North West","Female","2019/20 onwards - Asian or Asian British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"132","2019/20","E23000005","Greater Manchester","North West","Female","2019/20 onwards - Asian or Asian British","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"133","2019/20","E23000005","Greater Manchester","North West","Female","2019/20 onwards - Asian or Asian British","21 years and over","2015/16 onwards - Sexual offences"," - "
"134","2019/20","E23000005","Greater Manchester","North West","Female","2019/20 onwards - Asian or Asian British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"135","2019/20","E23000005","Greater Manchester","North West","Female","2019/20 onwards - Asian or Asian British","Unknown","2015/16 onwards - Sexual offences"," - "
"136","2019/20","E23000005","Greater Manchester","North West","Male","2019/20 onwards - Asian or Asian British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"137","2019/20","E23000005","Greater Manchester","North West","Male","2019/20 onwards - Asian or Asian British","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"138","2019/20","E23000005","Greater Manchester","North West","Male","2019/20 onwards - Asian or Asian British","21 years and over","2015/16 onwards - Sexual offences"," - "
"139","2019/20","E23000005","Greater Manchester","North West","Male","2019/20 onwards - Asian or Asian British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"140","2019/20","E23000005","Greater Manchester","North West","Male","2019/20 onwards - Asian or Asian British","Unknown","2015/16 onwards - Sexual offences"," - "
"141","2019/20","W15000002","Gwent","Wales","Female","2019/20 onwards - Asian or Asian British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
"142","2019/20","W15000002","Gwent","Wales","Female","2019/20 onwards - Asian or Asian British","18 - 20 years","2015/16 onwards - Sexual offences"," - "
"143","2019/20","W15000002","Gwent","Wales","Female","2019/20 onwards - Asian or Asian British","21 years and over","2015/16 onwards - Sexual offences"," - "
"144","2019/20","W15000002","Gwent","Wales","Female","2019/20 onwards - Asian or Asian British","Under 10 years","2015/16 onwards - Sexual offences"," - "
"145","2019/20","W15000002","Gwent","Wales","Female","2019/20 onwards - Asian or Asian British","Unknown","2015/16 onwards - Sexual offences"," - "
"146","2019/20","W15000002","Gwent","Wales","Male","2019/20 onwards - Asian or Asian British","10 - 17 years","2015/16 onwards - Sexual offences"," - "
